PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel
35,04/01/2024,6:21:30 PM,4,7,Kurt Marton,martoku42,Right,Uc riverside,Bradlee Preap,preapbr43,Right,Uc san diego,Stretch,1,Bottom,1,3,2,Fastball,,InPlay,,GroundBall,Out,1,0,,87.7558603457271,-2.3305205218496816,-1.0060765949808748,2191.712935463692,198.20580440552195,12:30,5.918867162519374,0.38847634985688306,5.789080093542525,-19.38757560883506,16.934229673074643,3.8808923402006905,2.3498492835670115,-0.6767691859146975,81.40359022314198,-5.383885257293101,-4.059673219291867,0.4337657281167699,97.22408933777484,1.9367452441350288,5.315066845134792,1089.8515938787343,,,,64.96555806676865,,7.370668712353469,0.47971708213797454,-2.366482157712378,9.751505282190026,-0.30807184341824995,50.0,5.715500428793508,2.114601019340799,-127.61271976792177,-5.825923331705322,-3.9007208183633355,26.365329086116912,-16.100444492188938,UC San Diego,UC Riverside,,,,a0be3bfd-2717-44d8-9f70-9adb7d9a5113,52d84814-799b-4d24-8dc9-76a302a9e004,87.93179845784564,5.919874298678517,0.3913158508154317,-2.343691894104069,-1.0405564008499117,81.55938495590527,2.3491831269259076,-0.6788984955583633,-5.392940882842721,-4.091986905475483,0.43361946753256864,4.199019515580756,16.014950079566397,-43.97469608011372,88.37472359528148,1577.2585694139696,-1521.7953202349752,71.96465120466496,-0.6836212992922338,-0.6943406208044373,-0.22483999078212624,9.000958503277824,96.75076132058318,3.2857993653662163,0.7549442265577583,0.4415743896810357,2.2477930674406745,8.334296052337335,64.42874548086967,0.7283602652591994,-9.587345137499964,-0.08496561274407399,-0.45791692196523825,0.11434673286745196,-0.8816104112704327,,,0.9881486618536858,1,0.8737366457252841,55.843807153216986,high,high,10.462748764246598,23.57693099317648,54.71092184245747,Bubba Rocha,rochabu42,Uc riverside,2022-11
36,04/01/2024,6:22:04 PM,5,1,Kurt Marton,martoku42,Right,Uc riverside,Benjamin Rosengard,rosenbe43,Left,Uc san diego,Windup,1,Bottom,2,0,0,Fastball,,BallCalled,,,,,,,87.58252557971097,-1.2293134116362532,-2.061802428875603,2252.277312249692,196.85324854384643,12:30,5.879541739698962,0.7767321547374233,5.629188242973914,-19.541101056997196,17.16916183045559,3.737335225239519,3.224792770266622,-0.9832872849170042,81.30003267334459,-4.589538480903179,-4.48478521027541,0.43607909699974234,,,,,,,,,,,,-2.5775276967343097,9.521736800167272,-0.6037566171643794,50.00000000000001,5.762520548329806,4.459346309174721,-127.33468493239859,-3.386768820092778,-4.22700146024773,26.42946009411682,-16.558933050338428,UC San Diego,UC Riverside,,,,a0be3bfd-2717-44d8-9f70-9adb7d9a5113,fe9c5d98-0747-4568-a9b9-f5c7b58cc1e1,87.76142966295528,5.880653408387768,0.7795326490780228,-1.2438414844299932,-2.0961375818249888,81.46082288032693,3.2240730545928047,-0.9854458330139729,-4.599284452287755,-4.517173263389678,0.43592936228812407,4.055225058412672,16.22320086642716,-45.70892069299358,94.60234541496322,1572.7738998080652,-1612.1834112027163,69.83038417401171,-0.6683120191423347,-0.7158014701095504,-0.20245320560292965,,,,,,,,,,,,,,,,,0.9669229451795024,1,,,high,high,4.8578891265329585,78.85673924812882,54.870813693026086,Bubba Rocha,rochabu42,Uc riverside,2022-11
37,04/01/2024,6:22:17 PM,5,2,Kurt Marton,martoku42,Right,Uc riverside,Benjamin Rosengard,rosenbe43,Left,Uc san diego,Windup,1,Bottom,2,1,0,Fastball,,StrikeSwinging,,,,,,,86.57765393817486,-2.973663212090905,-1.188767141842533,2236.098847462931,199.82399729029444,12:45,5.9639068295760636,0.551890449408621,5.700045406539077,-18.672456942846203,18.0076012001474,4.259232870518738,1.6850498623464323,-0.6680548512597138,80.3880731032093,-6.349017437800444,-4.308265793793659,0.4405753041042956,,,,,,,,,,,,-2.5300319622548573,9.935938844059656,-0.4548342615168194,50.00000000000008,5.7018214118058905,2.4767004956825804,-125.81356730716655,-7.204783664241595,-4.055876531289147,25.489735981105202,-16.24581556557684,UC San Diego,UC Riverside,,,,a0be3bfd-2717-44d8-9f70-9adb7d9a5113,de3ea6bc-8a0e-45be-992b-37ad8dceb737,86.74961102418466,5.964743711328882,0.554873853145105,-2.984895238711609,-1.225434274506932,80.54130679348083,1.6845129325553978,-0.6703309164328821,-6.356000147330313,-4.342780710237372,0.4404286968218038,4.601012408780773,17.17998606711042,-44.70046046555992,61.98282643442097,1589.4052327541558,-1572.872868899059,71.0793816005714,-0.6686713302206706,-0.7034004201932461,-0.2410529008597153,,,,,,,,,,,,,,,,,0.9497234833033438,1,,,high,high,34.21545620902112,-74.45809646607141,54.79995652946092,Bubba Rocha,rochabu42,Uc riverside,2022-11
38,04/01/2024,6:22:43 PM,5,3,Kurt Marton,martoku42,Right,Uc riverside,Benjamin Rosengard,rosenbe43,Left,Uc san diego,Windup,1,Bottom,2,1,1,Fastball,,Foul,,,,,,,86.96645281964598,-2.4436008189189646,-1.145871335165277,2210.101047268498,202.61118206906193,12:45,5.820106666944959,0.8185012928341822,5.800154803617641,-19.618875060987122,17.3494419976832,5.380112073990506,2.0685472765200297,-0.40614754969938344,80.23728426159299,-5.679522357807961,-4.282249967269923,0.43760911820722465,92.14008477503158,-3.488882742838039,49.351748324775556,,,,,29.353255825200844,,46.06358049118559,0.17833225617308046,-3.2112171282375743,10.007367912607714,-0.727705167094895,49.99999999999996,5.60779729383902,2.3559324291521864,-126.45331002052205,-6.029659034166036,-5.198841808929124,25.820260360833725,-15.972490917198673,UC San Diego,UC Riverside,,,,a0be3bfd-2717-44d8-9f70-9adb7d9a5113,5402577e-a30b-464c-8e94-d90f3f37b8e4,87.14041408300133,5.82126931182041,0.8218375325531132,-2.458593248429869,-1.1862841730360307,80.39146063134953,2.067798556680516,-0.40873046492315346,-5.689605550985962,-4.321112272052833,0.4374629654100954,5.75309457336989,16.439052402745933,-41.041919775443496,88.03619378004304,1666.9231343844665,-1451.1767305160242,75.42293762742864,-0.6962556853200699,-0.6566110324727272,-0.2899827110270181,69.77923323901415,59.91004461470528,-5.607172655562978,1.3518226347311084,5.030049812090523,2.2332152130818064,21.13757927430537,20.367041266765852,,,,,,,,,0.9953725153707591,1,,47.76146896294494,high,high,10.767425597961227,28.972060583574624,54.69984713238236,Bubba Rocha,rochabu42,Uc riverside,2022-11
39,04/01/2024,6:23:04 PM,5,4,Kurt Marton,martoku42,Right,Uc riverside,Benjamin Rosengard,rosenbe43,Left,Uc san diego,Windup,1,Bottom,2,1,2,Slider,,InPlay,,GroundBall,Out,1,0,,75.70119093859881,0.44947166936820193,0.47044748745517256,2132.736822702725,62.882089249541316,8:00,5.570832283888511,1.1768517182550695,5.588068238778346,-49.34178192321129,0.9957556594858374,-7.718558411242219,2.024519246092849,0.6066457354037172,68.89516406729051,-8.316978309693113,-5.360835302225559,0.5054534984038608,,,,,,,,,,,,4.300483663035713,-0.5688354024672978,-1.2121675190565426,50.00000000000004,5.577090835087091,-0.6782870167647647,-110.10981157895081,-0.5892278619327325,5.25178401180939,20.51659952143259,-32.868715792433186,UC San Diego,UC Riverside,,,,a0be3bfd-2717-44d8-9f70-9adb7d9a5113,240a3ed0-bf79-41b3-b1e1-8e12baa05be0,75.82261399525116,5.56241430528558,1.1795891479096252,0.5500678871941701,0.43705489373089645,68.98563057189764,2.031493543818667,0.6046908105826673,-8.212010277633544,-5.390111872799162,0.5053183073149455,-7.383304822841968,-1.643941443444541,-72.54026700212573,1.4384707256758298,639.8966524621824,-2034.4774830604067,30.003545006142346,0.13676310902590738,-0.953928052164543,0.2670526601686055,,,,,,,,,,,,,,,,,0.9935704535486125,1,,,high,high,91.29462365310825,36.16339275833743,54.911933697221656,Bubba Rocha,rochabu42,Uc riverside,2022-11
40,04/01/2024,6:25:20 PM,1,1,Matthew Dalquist,dalquma42,Right,Uc san diego,Dominic Martinez,martido52,Left,Uc riverside,Windup,2,Top,0,0,0,Fastball,,StrikeCalled,,,,,,,87.89621262309923,-1.7564313275351149,-0.8549619801717275,2430.901436604941,231.93567476374136,1:45,5.298017139712689,1.290818772608705,5.2328952495455034,-20.892501405403223,16.132189427433005,18.310690141183425,2.534866715292481,1.2771702785633183,79.78419226593985,-4.063089365477313,-2.2793643026686192,0.43794265083596706,,,,,,,,,,,,-9.894028771349152,9.002128436435305,-1.2256285731876633,49.999999999999986,5.121180897932788,1.2529433477361045,-127.73757957487885,-4.662923019202491,-16.312325617134405,26.840233018720586,-17.332203691269108,UC San Diego,UC Riverside,,,,a0be3bfd-2717-44d8-9f70-9adb7d9a5113,0d1f211f-1eeb-4fca-9334-0ebd00eb73f4,88.05120990291537,5.298648777375006,1.2977977457868666,-1.764672425234085,-0.9381440124147444,79.9162956702359,2.5348679413899515,1.2716475180627385,-4.062173555375029,-2.3634282486323404,0.43781238712457243,19.083898664176335,15.101761499941734,-3.9010426501085176,56.096908672761415,2425.2691374211427,-165.38260356057074,99.76830409086168,-0.6151172653580878,-0.06803344679887487,-0.7854948758426452,,,,,,,,,,,,,,,,,0.6513485485771079,1,,,high,high,39.51278219451476,47.08142603961432,55.2671066864545,Emiliano Gonzalez,gonzaem47,Uc san diego,2022-11
41,04/01/2024,6:25:30 PM,1,2,Matthew Dalquist,dalquma42,Right,Uc san diego,Dominic Martinez,martido52,Left,Uc riverside,Windup,2,Top,0,0,1,Changeup,,Foul,,,,,,,81.97951775923362,-0.6523235607621642,-1.7214133934910276,2402.24434678528,241.12881107781652,2:00,5.043572352813572,1.692115284546636,5.356781903346086,-30.07585266736647,12.278609716571694,18.05304420539621,1.7456327881555025,1.632042698081548,74.40787820471202,-6.528111928454994,-1.9429892461508333,0.47313218804405,,,,,,,,,,,,-11.068666005886117,7.177559867425028,-4.649752442433167,50.00000000000006,5.039424763870291,10.371318574809605,-117.79379276796776,-2.9253592543073683,-15.583072249809435,21.953321666640765,-22.069088976298897,UC San Diego,UC Riverside,,,,a0be3bfd-2717-44d8-9f70-9adb7d9a5113,b30b22f2-674c-414a-b8e1-bb1fd6b2921d,82.1251394554692,5.0428657807445125,1.7002351778228888,-0.6446918884345301,-1.820540978269811,74.52562034646627,1.7467246168519297,1.62553012964855,-6.51041186732421,-2.0419239158407976,0.4730099287727069,18.976112212693266,10.942142091163443,-26.770076804940338,9.469780311586492,2144.7746067760945,-1081.9980535057753,89.2821169356175,-0.43109164515677195,-0.4504113226257444,-0.7818501352091431,,,,,,,,,,,,,,,,,0.9960380905204662,1,,,high,high,81.47719771957213,0.37446249216392535,55.143220032653915,Emiliano Gonzalez,gonzaem47,Uc san diego,2022-11
42,04/01/2024,6:25:48 PM,1,3,Matthew Dalquist,dalquma42,Right,Uc san diego,Dominic Martinez,martido52,Left,Uc riverside,Windup,2,Top,0,0,2,Changeup,,BallCalled,,,,,,,83.4862341563524,-0.897991042725039,-1.0483167515911094,2253.301868293968,236.6249803105845,2:00,5.055339516519023,1.7867015603563499,5.3327237755117896,-27.59223575100511,13.44135577006426,15.883232969661925,1.8544518557778682,2.554581397762922,76.26975168862151,-6.154336337988019,-1.3529833531107216,0.4601309327105189,,,,,,,,,,,,-8.672450656266474,6.982034278319005,-1.7033432888230542,50.0,4.954417575024912,1.6928723922415674,-121.38003974987278,-2.8424610174153293,-12.905542150016494,24.31942821723889,-21.78402936644451,UC San Diego,UC Riverside,,,,a0be3bfd-2717-44d8-9f70-9adb7d9a5113,c2024551-eb69-4ddd-a361-6859f5d26fba,83.63966669320322,5.054946843768192,1.7940481960092747,-0.8942519240704343,-1.137760970216195,76.39758633975305,1.85522452363231,2.5486972585697956,-6.141607784511654,-1.442163977667403,0.45998922340971043,16.762644692396897,12.307763991590946,-31.101171284359893,10.769998172589705,1929.4044219764803,-1163.9449669613634,85.62565225392022,-0.4710410155890424,-0.5165508373907379,-0.7150493647460788,,,,,,,,,,,,,,,,,0.9949972615534977,1,,,high,high,80.30700164466926,12.430010220934108,55.16727816048821,Emiliano Gonzalez,gonzaem47,Uc san diego,2022-11
43,04/01/2024,6:26:03 PM,1,4,Matthew Dalquist,dalquma42,Right,Uc san diego,Dominic Martinez,martido52,Left,Uc riverside,Windup,2,Top,0,1,2,Fastball,,BallCalled,,,,,,,89.64949420035641,0.180145289970578,-0.6957775838754121,2272.5893741868276,217.69541956316044,1:15,5.28743426477602,1.2599695462621954,5.214050179195582,-16.564412983189555,18.860419081211802,12.902055807721313,4.235507972847722,1.6263922899261665,81.82672354075774,-2.2742553121511846,-2.293080593341679,0.4295290259651805,,,,,,,,,,,,-6.9301174554999045,9.61901000995602,-1.2051837195973047,50.000000000000064,5.291343186656305,1.1168591740085498,-130.33605059702867,-0.21980025893741448,-11.88236792446366,28.220812987356307,-15.681310935995187,UC San Diego,UC Riverside,,,,a0be3bfd-2717-44d8-9f70-9adb7d9a5113,5dec3beb-c859-4520-a9b1-0d1358222b70,89.82614111667695,5.289468111010083,1.2653001215603952,0.15469187736193077,-0.7601439950363957,81.98154640532285,4.234235021445009,1.6221169723047353,-2.2927710184883128,-2.3581729505704243,0.4293852380165135,13.539335225798037,18.104833634305052,-20.3308893080415,96.0775379911976,2131.0110496253023,-789.5912677086448,93.77017572247584,-0.7419775369669237,-0.34744123891328776,-0.5733706655723652,,,,,,,,,,,,,,,,,0.9956863867928945,1,,,high,high,3.5302158079222616,74.35060243525467,55.285951756804415,Emiliano Gonzalez,gonzaem47,Uc san diego,2022-11
44,04/01/2024,6:26:17 PM,1,5,Matthew Dalquist,dalquma42,Right,Uc san diego,Dominic Martinez,martido52,Left,Uc riverside,Windup,2,Top,0,2,2,Curveball,,InPlay,,GroundBall,Single,0,0,,74.59855983868275,3.061830067529945,-0.3128029256626705,2402.4238277280497,51.353297778600414,7:45,5.288651026361869,1.2687526936722062,4.915564274470728,-59.285208883880344,-6.941030049793355,-13.14271076991046,3.5859962518546924,0.4465504907496629,68.91181817355479,-7.042952583162681,-5.383145328513784,0.5207217498657851,86.6550453002631,-2.98698807716789,-41.40146892669798,3464.23782155869,,,,35.92136243737947,,-42.67401395461683,0.2881284116819294,6.765103199407806,-4.53403196024504,-1.2276110183968043,50.00000000000002,5.539310215793935,1.0057165214858512,-108.22198428166726,3.9174035782810703,7.96869593048097,20.083728335064446,-37.51474003303383,UC San Diego,UC Riverside,,,,a0be3bfd-2717-44d8-9f70-9adb7d9a5113,2828282d-345a-4d3a-af1d-237e342032d5,74.69480120424949,5.277041611307109,1.26948530385665,3.201874880176632,-0.32200788776733774,68.9706838677881,3.5954648309424933,0.44618226408570816,-6.902705437965988,-5.3884097944429294,0.520621751833244,-13.052991603825895,-9.993405414838028,-50.87492942969878,89.30933723304807,1515.96621843399,-1863.7292380070778,63.10153108444755,0.3940794182299399,-0.7757703767738557,0.49283033048677327,-57.229817574802645,64.91113091562715,-4.515522073888049,-0.31357253182843,0.5136123900093132,3.4818772205564983,-24.348443669500618,26.410179291908108,0.9830764125469322,-2.5506975953665494,-0.038178923521999863,-0.33000976653057545,-0.12449451195960062,0.935732157450184,,,0.9971062479916926,1,0.5118428442955076,49.08036885426602,high,high,9.621596490256781,44.12464144390236,55.58443766152927,Emiliano Gonzalez,gonzaem47,Uc san diego,2022-11
45,04/01/2024,6:26:54 PM,2,1,Matthew Dalquist,dalquma42,Right,Uc san diego,Andrew Rivas,rivasan44,Left,Uc riverside,Windup,2,Top,0,0,0,Fastball,,StrikeCalled,,,,,,,88.12280487568273,-1.3063642555382304,-4.811564210194834,2251.510495886344,214.6999595826423,1:15,4.898492650634779,4.418082972788269,6.0000001920000035,-16.537561126076582,19.325951444511283,11.665432581900816,2.30555264698359,0.9218804922866933,80.47514162339948,-4.41453288564949,-2.622573554348609,0.4310205076597578,,,,,,,,,,,,-7.6334631415697585,10.818686041779637,-4.045729566698727,50.000000000000014,4.786384901125851,10.394491187577323,-127.84639015785734,-3.4461183081941877,-12.652844405792356,25.987273966333433,-14.241539973645258,UC San Diego,UC Riverside,,,,a0be3bfd-2717-44d8-9f70-9adb7d9a5113,8d2ff870-32e8-441a-8b88-32582ed87b3a,88.29736714592904,4.9006466673849545,4.422913504452471,-1.3334019733189775,-4.870364002105602,80.6218039361097,2.3043483524858135,0.9180550141769558,-4.431791240789088,-2.680721935371942,0.43089623872900074,12.21997075822072,18.62567264765134,-18.664158179476914,87.53191114350186,2133.1050300830557,-720.5292802660665,94.74106534170626,-0.7789084035757768,-0.32002039589978387,-0.5393409358162797,,,,,,,,,,,,,,,,,0.9702017457146324,0,,,medium,high,11.221279970848412,39.80053357670119,54.500001743999995,Emiliano Gonzalez,gonzaem47,Uc san diego,2022-11
46,04/01/2024,6:27:25 PM,2,2,Matthew Dalquist,dalquma42,Right,Uc san diego,Andrew Rivas,rivasan44,Left,Uc riverside,Windup,2,Top,0,0,1,Changeup,,Foul,,,,,,,82.52212605654928,-0.6569463609854462,-6.07677993476101,2232.62261541273,241.90005884106967,2:00,4.912176833345473,4.707282210650688,6.0000001920000035,-29.228156120127007,11.801306317597241,16.027037814861558,1.8643838608439278,0.39165444134944377,75.5011972613438,-6.134911646246262,-3.0771654515132587,0.4610196491776878,82.24225847378462,17.115523807718752,46.78187159809403,3558.4816086528645,85.41456504050088,69.31343343480863,19.577688330942923,204.08126621309154,,55.85841235916329,2.1478272443812707,-10.330723285557498,6.565836128033762,-4.2370636549998215,50.000000000000014,4.844149808380431,12.250041835536592,-119.49777580292856,-2.238008781550282,-14.97002430717872,22.56366126386786,-22.659640602552585,UC San Diego,UC Riverside,,,,a0be3bfd-2717-44d8-9f70-9adb7d9a5113,288abcf9-b0c4-490e-9444-44c9c0f2390d,82.6770808724163,4.911404149375718,4.715260139934898,-0.6486524873245383,-6.17229264812423,75.622320130667,1.8655465780519593,0.38560462169212784,-6.116004186273831,-3.168959123275861,0.4608997281837359,16.93281761990048,10.674103711277283,-33.74672908090565,10.338680930457631,1856.4286620074397,-1240.2726981311994,83.15013245820116,-0.3916462498554302,-0.5555227693068577,-0.7334900597525624,57.279922673590356,53.82354313765902,24.203837329747223,-0.3796644231254506,2.7101831777848835,2.0399845132028225,168.90850928900917,114.53854682552698,22.077299207609112,-26.384113045301167,0.011881604506323917,0.3243559761019072,0.20915580459166552,-0.922522113649636,,,0.9946602594679971,0,0.8909250983590794,42.11401857786974,medium,high,80.69518716258813,7.982212578215471,54.500001743999995,Emiliano Gonzalez,gonzaem47,Uc san diego,2022-11
47,04/01/2024,6:27:50 PM,2,3,Matthew Dalquist,dalquma42,Right,Uc san diego,Andrew Rivas,rivasan44,Left,Uc riverside,Stretch,2,Top,0,0,2,Changeup,,BallCalled,,,,,,,83.88517041390503,-2.761815727616129,-2.2093020306158895,2358.6230893876186,243.42166601763336,2:00,5.011786521669928,1.7642153161011391,5.270825522640461,-28.969281550637948,11.68390771810623,18.42408914755859,-0.00017476398940011672,1.2235385930412823,76.96594822245358,-8.104999196624295,1.2207823672127216,0.4589008196643508,,,,,,,,,,,,-10.34115907122785,6.940813502233481,-1.5758128738220663,50.00000000000004,4.738379207608247,4.074032103381493,-121.7660698664314,-6.85882160973335,-15.511694782795717,24.116018389047323,-21.76285874661861,UC San Diego,UC Riverside,,,,a0be3bfd-2717-44d8-9f70-9adb7d9a5113,ea742983-e838-45ae-a8af-f7672f9da1d6,84.02568998358704,5.0109460776757935,1.7721791075655695,-2.7524120597226203,-2.306061577113633,77.0874216741557,0.0013371408059729712,1.215695271297564,-8.084530635551696,1.1164361695624245,0.4587748262036354,19.326624135111654,10.44139519760553,-24.00285149449555,26.422823598120644,2154.6616590089975,-959.4456800616633,91.35252125291555,-0.4087303068927347,-0.40678211129984704,-0.816987056295147,,,,,,,,,,,,,,,,,0.8508651191283891,1,,,high,medium,66.21945876169141,7.586137006465314,55.22917641335954,Emiliano Gonzalez,gonzaem47,Uc san diego,2022-11
48,04/01/2024,6:28:29 PM,2,4,Matthew Dalquist,dalquma42,Right,Uc san diego,Andrew Rivas,rivasan44,Left,Uc riverside,Stretch,2,Top,0,1,2,Slider,,StrikeCalled,Strikeout,,StrikeoutLooking,1,0,,82.0732183115976,-0.2914722935493989,-2.532280840908451,2591.964730501518,96.39461469335296,9:15,5.177066265156483,1.5647608724607274,5.183996378572794,-39.05831630155127,3.637213932214827,-5.019370740300254,1.8446062096813027,-0.3795254005129903,76.25835924622423,-6.907598197447938,-5.447907715305846,0.47028673393513515,,,,,,,,,,,,1.901084145433639,2.0006516532558565,-1.3259294264768844,49.999999999999964,5.120980767026971,5.43913386407677,-119.18892119745047,-1.913848431921806,2.7206570755801422,24.00852769559645,-29.310900635294253,UC San Diego,UC Riverside,,,,a0be3bfd-2717-44d8-9f70-9adb7d9a5113,a4d37353-2ca9-4bd0-9b27-e576f7237e49,82.22457470405901,5.171712343743368,1.5675433229718134,-0.22680820434661828,-2.5667140011387413,76.38516714586889,1.8493056089729027,-0.38146707474492475,-6.8371196620955,-5.476570435295689,0.47014156748539865,-4.694205732744743,1.638933178271252,-82.034638089672,90.76929873646401,359.1799510815336,-2566.957523393185,13.857439758141929,-0.015433796440641407,-0.990352026470864,0.13771224198480725,,,,,,,,,,,,,,,,,0.9958430496664521,1,,,high,high,8.307631137182407,-18.749509237144824,55.316005557427204,Emiliano Gonzalez,gonzaem47,Uc san diego,2022-11
49,04/01/2024,6:29:15 PM,3,1,Matthew Dalquist,dalquma42,Right,Uc san diego,Tyler Martinez,martity83,,Uc riverside,Stretch,2,Top,1,0,0,Fastball,,StrikeCalled,,,,,,,88.2012642033318,-2.795400746996564,-2.760112173674228,2354.502276829566,216.7211753838141,1:15,5.270858994238409,1.2397172505707421,5.038281693773403,-17.00744586698047,20.030011920596415,12.834369794463528,1.4466790101173188,-0.07935618677578493,80.76830473372164,-5.388628235532279,-3.131353762785695,0.4381609214035936,,,,,,,,,,,,-7.374935186748962,11.051311276472227,-0.9863274212014994,50.000000000000014,4.990223225179868,5.701628991274022,-127.94973872845041,-6.896726141507788,-12.24176127827445,26.07641033615077,-13.829818615461354,UC San Diego,UC Riverside,,,,a0be3bfd-2717-44d8-9f70-9adb7d9a5113,9f7eaf96-517a-44a3-a6bc-9117577102e7,88.37181498603118,5.273005907150124,1.2450739485818536,-2.821285501871239,-2.822916840953438,80.91536384338141,1.4454158164218767,-0.08353596410706238,-5.406447633907905,-3.194271830992451,0.4380226316131832,13.45708568364888,19.35674457295802,-19.057416762020303,39.40169732279699,2225.456349487174,-768.7815087024611,94.51918443178752,-0.7576229832579358,-0.32651550872044893,-0.5651504559003485,,,,,,,,,,,,,,,,,0.9939326068611339,1,,,high,high,54.53847240948273,56.695394165004174,55.4617202422266,Emiliano Gonzalez,gonzaem47,Uc san diego,2022-11
50,04/01/2024,6:29:52 PM,3,2,Matthew Dalquist,dalquma42,Right,Uc san diego,Tyler Martinez,martity83,,Uc riverside,Stretch,2,Top,1,0,1,Slider,,StrikeSwinging,,,,,,,81.8186749109501,0.08550995841561702,-2.908514394815156,1964.9319572787958,217.58713566885405,1:15,5.241601770898166,1.479512655876679,4.761234972760897,-38.857768248570544,4.766540129727979,4.14444368301772,2.199253492400097,-1.0977818038420935,75.27295564910307,-6.662882082042804,-5.963744213904013,0.4738477860399564,,,,,,,,,,,,-4.018010368318707,1.5304714945673605,-4.276009621443321,49.99999999999997,4.935472367303584,13.842745838458395,-119.0901586044444,-0.04005732224058585,-5.752038429532506,23.54831440447908,-29.98308190670574,UC San Diego,UC Riverside,,,,a0be3bfd-2717-44d8-9f70-9adb7d9a5113,406cb28e-cf58-42d1-91cb-54822691d0f2,81.97906806992496,5.236378412810086,1.476746384022362,0.1461039713139892,-2.8756477888841974,75.39918903014762,2.2045761704158995,-1.0955981472658989,-6.584444039951092,-5.931788069276521,0.4736990640901226,3.8315258857616015,2.818676447761665,78.02803706828358,90.67875358026178,407.591746599784,1922.1931653294412,20.743300809471876,-0.16437543668994828,0.9782492254802844,-0.12652734352784167,,,,,,,,,,,,,,,,,0.9473695328050148,1,,,high,high,8.389121777764236,-53.31103634126641,55.7387669632391,Emiliano Gonzalez,gonzaem47,Uc san diego,2022-11
51,04/01/2024,6:30:13 PM,3,3,Matthew Dalquist,dalquma42,Right,Uc san diego,Tyler Martinez,martity83,,Uc riverside,,2,Top,1,0,2,Slider,,BallCalled,,,,,,,80.76995439947821,-1.6914929330479844,-2.987103578933755,,,,5.128567756310367,1.1859223272296044,5.129088772855342,,,,0.019480088544352323,-1.629522406938917,74.17552431860027,-9.44305710207702,-2.987103578933797,,,,,,,,,,,,,,,,,,,,,,,,UC San Diego,UC Riverside,,,,a0be3bfd-2717-44d8-9f70-9adb7d9a5113,dea83044-4bcb-49fc-bf47-56df021e601e,80.91379183859152,5.122675389596828,1.1859223272296076,-1.6226791879541391,-2.987103578933783,74.29205740309452,0.025876970241843125,-1.629522406938917,-9.359196735338454,-2.9871035789337816,0.47855127904257616,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,low,,,55.37091316314466,Emiliano Gonzalez,gonzaem47,Uc san diego,2022-11
