PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel
11,04/14/2024,1:11:57 PM,5,4,Matthew Dalquist,dalquma42,Right,Uc san diego,Myles Smith,smithmy46,Left,Uc irvine,Stretch,1,Top,2,2,2,Fastball,,InPlay,,LineDrive,Double,0,2,,90.57972777051442,-1.553764102499807,-1.386374538022751,2158.8310633370206,215.18414957525118,1:15,5.323474116156853,1.144127928945053,5.226663169234547,-16.498105387311526,18.345159956044334,11.320124754859549,2.760205328599368,0.8906886361655846,82.72067717136572,-3.9593522154078413,-2.704508405556728,0.42484542567684186,96.02768180568559,21.176180410445856,-36.22568782545855,3478.313620215694,-70.91451652982782,84.09001926603798,38.73491884313003,354.3794358394786,,-47.80868521601925,3.962646458604139,-6.353252172268855,10.101328313619137,-1.0248211722245006,49.999999999999964,5.168273222966553,2.768853090794701,-131.6368366000734,-4.17936969272322,-11.135933728724911,28.22146830643173,-14.468515534707336,UC San Diego,UC Irvine,,,,ab2ca6a3-59c2-4bdd-a639-16fadb11d3ff,0e10974c-6236-4826-927a-f14b4951ab7a,90.75587299008049,5.325446065499531,1.1488923824607693,-1.578256403788042,-1.443503202027994,82.87554092317225,2.758959112487844,0.8868163425917763,-3.977070094252643,-2.7626226910194136,0.4247072246204981,11.851696868314846,17.553392545178294,-22.189323067731166,87.73266904882233,1998.9501443017432,-815.3219490636145,92.59409771563408,-0.7567755722793286,-0.37766824968848084,-0.5335329665339659,-52.91718418866826,72.23418977277674,34.68874627868575,-0.9625473976794551,1.5986041984894601,2.738638920810302,-262.5619959238551,238.00416559881606,-91.08598618028027,4.028529273099257,1.050122741532455,0.8212238317790058,-0.03815470660699903,0.5693291108681702,,,0.9966249668696733,1,0.9968805132897373,52.35811908692981,high,high,11.040597856059913,76.96675691125198,55.273338766765455,Bradlee Preap,preapbr43,Uc san diego,2022-11
12,04/14/2024,1:12:40 PM,6,1,Matthew Dalquist,dalquma42,Right,Uc san diego,Thomas Mccaffrey,mccafth42,Right,Uc irvine,Stretch,1,Top,2,0,0,Fastball,,InPlay,,FlyBall,Out,1,0,,90.1737808866746,-1.4889421593796202,-2.3247022202628904,2224.791582741116,214.58377158429485,1:15,5.3905405289857145,1.1447999626740042,5.3180487007292445,-16.45974379118772,18.58980035444084,11.105435975969577,2.8214839800889893,0.08036905945214044,82.31823390592396,-3.9888230977023746,-3.3955661550309544,0.42610115301546325,103.66221220522348,41.768824870729205,-26.172982501219114,3261.859645515833,-51.39121499366131,97.25709752298042,98.32231670525029,403.5814659953134,,-29.45000375027129,6.80613176092118,-6.518170540401885,10.239911153626364,-0.9423422056201015,49.999999999999986,5.244014313606198,4.916782954525575,-131.00657079392093,-4.003194569409855,-11.322714172917538,27.795300445297244,-14.386299721229973,UC San Diego,UC Irvine,,,,ab2ca6a3-59c2-4bdd-a639-16fadb11d3ff,7df212be-16dc-49c8-a1d7-311e4cf2cb6e,90.34904701443469,5.392593309826698,1.1494907842387876,-1.514583119078626,-2.381397953199875,82.47248973243225,2.8201681857281495,0.07652983550789276,-4.007557111635452,-3.4533009851000585,0.4259641408499432,11.633017344473396,17.82445712970046,-24.15491269454365,85.96660991674496,2029.994192627657,-910.3961580178749,91.24424096060928,-0.7512112546856938,-0.40920514311556144,-0.5179119632537161,-34.10243058566812,69.387865759718,69.05217268661305,-0.13526366293977482,2.3631810961998787,2.9712631247183707,-198.42643796994943,351.4327082237567,-27.827055889163393,2.2651906003135576,1.5468899540223608,0.9956088974746989,-0.026721993829807725,-0.08971542963712688,,,0.9969389980138852,1,0.9969229321635413,58.01945300683359,high,high,12.630051074929565,88.54732977483792,55.181953235270754,Bradlee Preap,preapbr43,Uc san diego,2022-11
13,04/14/2024,1:08:59 PM,3,1,Matthew Dalquist,dalquma42,Right,Uc san diego,Caden Kendle,kendlca42,Right,Uc irvine,Stretch,1,Top,1,0,0,Curveball,,BallCalled,,,,,,,72.2387684201514,4.136050185681243,0.22366479026815816,2294.3906831513355,49.46886603797605,7:45,5.313505919682779,1.3579315502632232,4.9468636316998635,-63.02638254536605,-7.191882952596764,-12.320568202376384,4.076845769944537,1.105987036334151,66.90423506142307,-6.918646308510347,-5.071456697433893,0.5378025245265177,,,,,,,,,,,,6.500584763348515,-4.977486160757934,-1.3697146922619927,50.00000000000002,5.664458337802622,-0.03384878431616834,-104.68959387467335,5.653060728953336,7.172346780291758,18.635496532075855,-37.665902725173495,UC San Diego,UC Irvine,,,,ab2ca6a3-59c2-4bdd-a639-16fadb11d3ff,8d920855-4078-4091-81b2-e3165cad186d,72.33362355446337,5.301124564120095,1.359334266118827,4.283810955874818,0.20650179644489872,66.95907082139449,4.086664453097791,1.1051496200432156,-6.772602123015624,-5.0837662519797675,0.5377026786859704,-12.156316796582614,-10.382789377326304,-51.47740416472111,91.85237977045827,1428.999794256813,-1795.0454576265297,62.2823220452625,0.4047486140015028,-0.7823625988408577,0.47337862583648777,,,,,,,,,,,,,,,,,0.992351385718058,1,,,high,high,7.332858206587503,17.717603564266877,55.553138304300134,Bradlee Preap,preapbr43,Uc san diego,2022-11
14,04/14/2024,1:16:01 PM,1,1,Brandon Luu,luu--br42,Left,Uc irvine,Nick Costello,costeni43,Left,Uc san diego,Windup,1,Bottom,0,0,0,Fastball,,HitByPitch,,,,,,,86.06564863943099,0.1335545866780913,-0.15083406085580614,1674.469001999773,146.9044013654391,11:00,5.947350088066422,-0.4427740700890623,5.170290191432853,-21.025963242235004,18.28073919678454,-10.800600059415665,4.694328601662098,-1.547587958877708,77.79900200408241,-2.9515561738318192,-4.770463513027543,0.4477843457191356,,,,,,,,,,,,5.595119224342797,9.600158613320675,0.4648160948286142,49.99999999999997,5.944536505912197,0.7072152812788733,-125.12471632107702,-0.42692772990500166,8.840545801452972,26.03611781706989,-17.00535728128086,UC San Diego,UC Irvine,,,,ab2ca6a3-59c2-4bdd-a639-16fadb11d3ff,c26af042-3d22-478e-81ad-67b6adf0c3ad,86.24231881781755,5.94841053387381,-0.4468757046397861,0.11972451964725855,-0.10102752483249629,77.95472651350295,4.694067818567916,-1.5440150685811616,-2.954811475385435,-4.71694918236637,0.4476276483293048,-11.312317506807071,17.08019010550073,9.128464249628971,64.97460179204988,1653.2620405695516,265.65214825014596,98.73351125611197,-0.8271505202628592,0.15864859124467803,0.5391221024266771,,,,,,,,,,,,,,,,,0.9655901748917604,1,,,high,high,31.5228583871551,-16.336578637616235,55.32971174456715,Thomas Mccaffrey,mccafth42,Uc irvine,2022-11
15,04/14/2024,1:17:09 PM,2,1,Brandon Luu,luu--br42,Left,Uc irvine,Michael Crossland,crossmi47,,Uc san diego,Windup,1,Bottom,0,0,0,Fastball,,StrikeCalled,,,,,,,86.4397587812479,-2.462868554299098,0.9874998457167912,1678.4623210804543,145.314573654023,10:45,5.865531602351539,-0.7651367055696409,5.238910846890206,-19.779596510018738,18.23385515279728,-11.373285963265271,2.148065371243052,-1.0285526412288821,79.31708821506079,-5.446185218429249,-4.221388633881301,0.44513341040570964,,,,,,,,,,,,6.317805265848307,10.308056867970773,0.6828451861366915,49.99999999999998,5.624574847266607,-1.7621957223258924,-125.57775133727698,-6.103715680235037,10.08475096768185,25.520312738307283,-15.719888354389193,UC San Diego,UC Irvine,,,,ab2ca6a3-59c2-4bdd-a639-16fadb11d3ff,37664e48-df65-41e1-885a-6188714db8db,86.60587014758688,5.866207759082066,-0.7688910189465024,-2.4719328844718103,1.0338861138304403,79.46516295016323,2.1479319054772543,-1.0252134123477639,-5.447765820042901,-4.17172350338747,0.4449890015139069,-11.844842662049967,17.151234689733474,-2.8600634669501632,61.18740089576205,1676.3715932361795,-83.7498935974216,99.87543790420455,-0.821264555193157,-0.049896796934655284,0.5683615399013623,,,,,,,,,,,,,,,,,0.9976437291262853,1,,,high,high,34.93133919381416,-13.262619334818355,55.2610910891098,Thomas Mccaffrey,mccafth42,Uc irvine,2022-11
16,04/14/2024,1:17:25 PM,2,2,Brandon Luu,luu--br42,Left,Uc irvine,Michael Crossland,crossmi47,,Uc san diego,Windup,1,Bottom,0,0,1,Changeup,,BallCalled,,,,,,,76.64999949997413,1.1996007115146878,-0.3681399875265803,1317.5910631995591,112.24363880591348,9:45,5.8672305746603985,-0.6249335574776079,5.106593090818175,-39.718629835823485,9.312605813577207,-16.958187930887913,4.024047223133435,-2.3383651475043914,70.75713041565089,-5.284168648050072,-6.086571195182418,0.5039737791987824,,,,,,,,,,,,8.797577717554582,4.538623098057638,0.6725166078126328,49.99999999999996,5.9498905097732,1.2520698279406441,-111.3809544272273,1.0760194481969827,10.992969392886602,20.99623423747187,-26.50283571274941,UC San Diego,UC Irvine,,,,ab2ca6a3-59c2-4bdd-a639-16fadb11d3ff,0c5fdcda-d52e-43a7-a089-e710088d7182,76.79364001696696,5.862889076050963,-0.6298914241469751,1.2506590014102617,-0.30865673066094534,70.87331444574372,4.028091792426196,-2.3341229228894997,-5.224063039742973,-6.023609350500264,0.5038151306002879,-17.51125045225211,7.215898977513214,-16.910125809780588,78.32621798237194,1260.6213149991486,-383.2494096448965,95.6762192920413,-0.3621783652330736,-0.2908712880263749,0.885562378129839,,,,,,,,,,,,,,,,,0.9974482651378394,1,,,high,high,19.50640381586524,-37.57774980018958,55.393408845181824,Thomas Mccaffrey,mccafth42,Uc irvine,2022-11
17,04/14/2024,1:19:38 PM,2,3,Brandon Luu,luu--br42,Left,Uc irvine,Benjamin Rosengard,rosenbe43,Left,Uc san diego,Windup,1,Bottom,0,1,1,Fastball,,BallCalled,,,,,,,86.41673361493584,0.13869882654291607,1.7384473275622896,1666.6839264773384,152.0665275694747,11:00,5.967251286933968,-0.46135266039646067,5.247570064966829,-19.268032933317016,18.80013422004034,-9.076120420404548,4.816041898336889,0.11869601435305524,78.86065578325585,-2.603601249267843,-3.89608351879827,0.44525084581083496,,,,,,,,,,,,5.271826241254634,10.028311038769663,0.3085393398755041,49.99999999999996,5.965994940830456,-3.495093231144855,-125.6057970262309,-0.3671632060547002,8.404437022829178,25.93937795173132,-16.186741827043196,UC San Diego,UC Irvine,,,,ab2ca6a3-59c2-4bdd-a639-16fadb11d3ff,894339f3-e161-49fe-907c-7173f798be59,86.59816072993614,5.968668998870712,-0.46496877596278147,0.12091963103785285,1.7814769508306716,79.01985352310581,4.815470204602785,0.12173168037324555,-2.6115151460444026,-3.850325516706629,0.4450939008834196,-9.516613723099699,17.707268143116174,11.131701936099692,80.88632709432785,1635.326919150942,321.7781507159961,98.1185990439908,-0.8668700837102694,0.1930648910715173,0.4596326857434026,,,,,,,,,,,,,,,,,0.9976181262822312,1,,,high,high,17.202305615105015,74.23350095844157,55.252431871033174,Thomas Mccaffrey,mccafth42,Uc irvine,2022-11
18,04/14/2024,1:20:13 PM,2,4,Brandon Luu,luu--br42,Left,Uc irvine,Benjamin Rosengard,rosenbe43,Left,Uc san diego,Stretch,1,Bottom,0,1,1,Changeup,,StrikeCalled,,,,,,,77.41031395718,-0.2992485176932504,2.585058724442174,1584.1753149000965,126.29892670859827,10:15,5.832585662505399,-0.20916498791786808,5.324859079677754,-31.9691666680855,13.830589935556887,-15.919696192699849,2.8243873043172996,1.0420618644531572,72.15641392604087,-6.206626757545672,-3.51730503622467,0.4963460659283008,,,,,,,,,,,,9.270591903409711,7.319425057825464,-0.01300671262342058,50.00000000000003,5.781474821499736,-4.577051938633745,-112.4746897398352,-1.6379893131384489,11.863841747229287,20.5888816034542,-22.80717188590325,UC San Diego,UC Irvine,,,,ab2ca6a3-59c2-4bdd-a639-16fadb11d3ff,48960306-7da1-4cbb-9519-8e31cd70ed86,77.55980835063022,5.829964954693455,-0.2138922370333404,-0.26881673109155374,2.6416964479274943,72.27939023163813,2.826842724810685,1.0460270087975478,-6.1695912700425595,-3.4576493058172915,0.4961875570112968,-16.48883638308766,12.106321054737647,-16.738176621304188,90.75514030452413,1517.0550914907599,-456.24037274312127,95.76308109474806,-0.5669156030279924,-0.2879986630595196,0.7717923743594111,,,,,,,,,,,,,,,,,0.996969631861086,1,,,high,high,8.32037372592857,26.385642594321244,55.175142856322246,Thomas Mccaffrey,mccafth42,Uc irvine,2022-11
19,04/14/2024,1:20:31 PM,2,5,Brandon Luu,luu--br42,Left,Uc irvine,Benjamin Rosengard,rosenbe43,Left,Uc san diego,Stretch,1,Bottom,0,1,2,Changeup,,BallCalled,,,,,,,79.20254948944536,-1.523074189951957,2.997003967152712,1582.6810810862507,125.84761650739422,10:15,5.832186014402496,-0.1456795299720105,5.29166283460904,-31.274039677548362,13.881567762312056,-16.287577443719726,1.7028787865097832,0.8560820055240431,72.92793875380875,-7.265658826946405,-4.200391029320663,0.4855453646152425,,,,,,,,,,,,9.505008593021904,7.61313521053423,-0.11519457259397743,49.99999999999999,5.670581964887481,-5.497237362140449,-115.0019993618226,-4.07881863217123,12.729176826034328,21.327784258634363,-21.978483390873784,UC San Diego,UC Irvine,,,,ab2ca6a3-59c2-4bdd-a639-16fadb11d3ff,97f7d0ea-3f71-4793-bd84-7493beeb8853,79.35060986868628,5.82985409858339,-0.15083642380773582,-1.4963219014720506,3.058019258333066,73.04775963382237,1.7051506249601556,0.8602825269341686,-7.231454905175809,-4.136781865432062,0.4853951509499947,-16.899769146054567,12.203205229397424,-12.44068686799094,79.0947555955981,1545.5190073866106,-340.9551322902314,97.65195438653159,-0.5718806243151917,-0.21542882919673348,0.7915446740922404,,,,,,,,,,,,,,,,,0.9976223890708332,1,,,high,high,18.81471996396175,-80.67909024085917,55.20833910139096,Thomas Mccaffrey,mccafth42,Uc irvine,2022-11
20,04/14/2024,1:20:49 PM,2,6,Brandon Luu,luu--br42,Left,Uc irvine,Benjamin Rosengard,rosenbe43,Left,Uc san diego,Stretch,1,Bottom,0,2,2,Fastball,,Foul,,,,,,,87.78705684235938,-2.901659459623145,1.984389563731849,1836.3193926940166,150.8646946579584,11:00,5.898611436410061,-0.13076822684802838,5.438317578704848,-17.051156685571552,19.764739090452277,-9.986611957314707,1.9357129108006617,0.7482592292650089,80.45515312361864,-5.519307792133563,-3.584422469042581,0.43670604981088124,,,,,,,,,,,,5.844500802715147,11.285420157225198,-0.03778495168895603,49.99999999999997,5.630245343794689,-4.0719696990908645,-127.48493724999207,-7.05495743350404,9.627510699363231,25.97661423210038,-13.58383855206192,UC San Diego,UC Irvine,,,,ab2ca6a3-59c2-4bdd-a639-16fadb11d3ff,a68ce6d4-a9a1-47ce-b170-05d321118b29,87.95600738145306,5.900127726233091,-0.13424230034325207,-2.920851874672751,2.0269583599921974,80.60424374529151,1.9349203455100774,0.7512163984830829,-5.530774925355258,-3.539551611938428,0.4365663044341135,-10.381188569326794,18.93846485970407,2.8643175135422414,83.60262166026807,1834.025226717327,91.76262718873738,99.87506715956836,-0.8723811261477973,0.04997095143351659,0.4862654365199421,,,,,,,,,,,,,,,,,0.9974559086657732,1,,,high,high,14.757640505758598,-58.20039615573979,55.06168435729515,Thomas Mccaffrey,mccafth42,Uc irvine,2022-11
21,04/14/2024,1:21:09 PM,2,7,Brandon Luu,luu--br42,Left,Uc irvine,Benjamin Rosengard,rosenbe43,Left,Uc san diego,Stretch,1,Bottom,0,2,2,Changeup,,Foul,,,,,,,78.48519196016458,-1.3504801607962589,2.389993043850259,1642.8841044561605,123.94133936116117,10:15,5.7405311749245405,-0.314898086870254,5.336542175537611,-32.436981632896185,13.425079827652858,-16.7305872739443,1.7571331241331303,0.5434189972262561,72.30862973965988,-7.279685047801465,-4.327196828132715,0.48944650403627527,,,,,,,,,,,,9.582082288049271,7.292942079324218,0.11130945751602084,49.999999999999964,5.595233803490494,-4.230490949403955,-114.02723041685013,-3.73117767563735,12.606080482786842,21.118471481717023,-22.579536405610664,UC San Diego,UC Irvine,,,,ab2ca6a3-59c2-4bdd-a639-16fadb11d3ff,9105ba3f-4ff5-46bc-97d5-e4845cda6e9b,78.62988394461448,5.737798821974976,-0.31982939079729256,-1.3186203606916334,2.4490429337534887,72.4258149502025,1.7597607738921985,0.5475595514175451,-7.240512894030248,-4.2650592842463,0.48929642000052576,-17.324767827981358,11.663435616949279,-17.654968891522067,68.68043016846138,1565.504490251866,-498.2608470228884,95.29001382420039,-0.5320459072925136,-0.3032842339099911,0.7905351516503969,,,,,,,,,,,,,,,,,0.9970574598164561,1,,,high,high,28.18761284838482,48.22852832835834,55.16345976046239,Thomas Mccaffrey,mccafth42,Uc irvine,2022-11
22,04/14/2024,1:21:31 PM,2,8,Brandon Luu,luu--br42,Left,Uc irvine,Benjamin Rosengard,rosenbe43,Left,Uc san diego,Stretch,1,Bottom,0,2,2,Fastball,,StrikeSwinging,Strikeout,,StrikeoutSwinging,1,0,,87.07665634547267,-1.080348453867638,1.5204599254246647,1852.8761245664693,153.67060401201758,11:00,6.041569201945981,-0.10877823487444843,5.261468984088676,-17.333631298709285,20.05477377093281,-8.998171487023791,3.905377864751782,0.7607371438306318,79.63174876545706,-3.5662120624226326,-3.141960880248872,0.4415723619281032,,,,,,,,,,,,5.189725099840138,11.004717410963776,-0.02371491921471311,50.0,5.930149948036345,-3.0414992844560285,-126.56997458965894,-2.9989803489673323,8.410117922562709,26.07923786398987,-14.34054793606959,UC San Diego,UC Irvine,,,,ab2ca6a3-59c2-4bdd-a639-16fadb11d3ff,0655b0ca-f7de-469c-82e0-5448dec8f589,87.25340033635749,6.04339999484712,-0.11219984802875314,-1.1034500313852804,1.5619739254551415,79.78829335835727,3.9043854232091766,0.7636442558427565,-3.5805114423762716,-3.098081759849073,0.4414224078133147,-9.421326776158036,19.10395507999711,8.651112040521799,89.2563823435451,1831.7951949528276,278.7046765595979,98.86225909362537,-0.8860618865504315,0.15041732842491476,0.4384848463883347,,,,,,,,,,,,,,,,,0.9973426357646118,1,,,high,high,9.66925589080958,-49.70186982958789,55.238532951911324,Thomas Mccaffrey,mccafth42,Uc irvine,2022-11
23,04/14/2024,1:22:34 PM,3,1,Brandon Luu,luu--br42,Left,Uc irvine,Bradlee Preap,preapbr43,Right,Uc san diego,Stretch,1,Bottom,1,0,0,Fastball,,StrikeSwinging,,,,,,,86.88319068014451,-1.3867884558575105,1.5583536250606265,1850.2649872801271,149.11287072892418,11:00,5.777512189379884,-0.5091163685612174,5.3319538613635515,-18.230467690646574,19.400498226101956,-10.51822571139972,3.281321977463436,-0.19023622389558031,79.35665953878329,-3.9178616653320173,-3.9308260505790207,0.4419464955714996,,,,,,,,,,,,6.013051687119496,10.735651059798188,0.37599242894213936,50.00000000000005,5.639504063372696,-3.0689430196617336,-126.28935842931888,-3.689073871658584,9.704331087450164,25.885835799382527,-14.848019851915911,UC San Diego,UC Irvine,,,,ab2ca6a3-59c2-4bdd-a639-16fadb11d3ff,fc255a8f-777c-4547-a6c2-ddc4cba620aa,87.05818726556895,5.7791007510630665,-0.5131571648681191,-1.4063071097735806,1.6059786991887885,79.50922231935031,3.280574163554461,-0.1869329779599721,-3.928544280142115,-3.881026207337818,0.44179684317178325,-10.998487785846642,18.393985756260342,5.755895751609841,88.44287925352253,1840.9363277686687,185.56389804145152,99.49582035137726,-0.853853474092299,0.10029044451315526,0.5107602877278787,,,,,,,,,,,,,,,,,0.9971772991033808,1,,,high,high,10.401408671829778,-88.32576536016425,55.16804807463645,Thomas Mccaffrey,mccafth42,Uc irvine,2022-11
24,04/14/2024,1:22:53 PM,3,2,Brandon Luu,luu--br42,Left,Uc irvine,Bradlee Preap,preapbr43,Right,Uc san diego,Stretch,1,Bottom,1,0,1,Fastball,,Foul,,,,,,,88.01427152347493,-1.6217950701257222,2.1473767181472363,1859.296568917577,147.57250282455797,11:00,5.821162490420872,-0.4724154099508645,5.394646101781873,-17.830707399062042,19.15291369379574,-11.042540009917008,3.151115762108949,0.32084952765736624,79.98736153958838,-4.118920389865012,-3.976489226979423,0.43583786641967676,87.06170021532273,0.2209065994052247,44.07543508793059,2531.1111828495455,,,,63.936196960403805,,46.49901777823209,0.5479528345117073,6.4705951918956455,10.627464724027266,0.28866724094440216,50.000000000000064,5.664401733404217,-4.409006404477779,-127.894438204811,-4.232881701040532,10.714872553728084,26.43318196587718,-14.57567931091053,UC San Diego,UC Irvine,,,,ab2ca6a3-59c2-4bdd-a639-16fadb11d3ff,e76006d9-0068-4bbb-8507-580774cbdd70,88.18674699649928,5.822628996703669,-0.476374506416714,-1.6402740860656384,2.195260051573922,80.13918122346887,3.150396288185564,0.3242476309469454,-4.129166666406604,-3.925551286516059,0.4356964221586173,-11.527387338862187,18.164494974661338,2.4479963651606216,92.25458924247766,1857.599775834208,79.41538899592406,99.90874005192421,-0.8433003778341418,0.04271259912137479,0.5357425749565649,60.56009028927277,62.546801951801015,0.33566968888745047,-0.9421793442349314,-1.3899910185051383,2.801695293390605,46.37692417139306,44.01156877640704,9.297899788165665,5.683159573330236,0.019581717129616316,0.43352373468513383,-0.1934001960720125,-0.8801440425430149,,,0.9976098935973166,1,0.9974888323015133,45.44324816169496,high,high,6.970869681770362,-83.58217019194807,55.10535583421813,Thomas Mccaffrey,mccafth42,Uc irvine,2022-11
25,04/14/2024,1:23:42 PM,3,3,Brandon Luu,luu--br42,Left,Uc irvine,Bradlee Preap,preapbr43,Right,Uc san diego,Stretch,1,Bottom,1,0,2,Fastball,,InPlay,,LineDrive,Single,0,1,,87.53552269702371,-1.746890754790028,1.4250527360965621,1796.2328455631496,151.62886682680562,11:00,5.8570426072363535,-0.416948714973873,5.111826684309406,-17.87930797675992,19.51061823433214,-9.428177174598614,2.5875447012586275,0.03659545491914849,80.06644014878128,-5.085867265191679,-3.3816738269277815,0.44053766104782177,,,,,,,,,,,,5.383828145751822,10.832710297249896,0.2901683390924224,50.0,5.679101419693783,-2.819595534716014,-127.18047293561692,-4.522889905467001,8.81342127423178,26.21016722991887,-14.440712487061152,UC San Diego,UC Irvine,,,,ab2ca6a3-59c2-4bdd-a639-16fadb11d3ff,b54d56f6-f710-4784-a5cf-aaa65f9e8b55,87.71139043798266,5.858662026686894,-0.42057581399936167,-1.7672216248438954,1.4686747745834015,80.21982320336032,2.586781025209667,0.03963306441512992,-5.096714841245549,-3.3360492382054954,0.44038921989110225,-9.867645123018729,18.56591250379117,9.364234585518485,88.90949915418132,1772.2961050754916,292.26520732740653,98.66739211752063,-0.8681626327054957,0.16271008964641018,0.4688486641776001,,,,,,,,,,,,,,,,,0.9971245875223663,1,,,high,high,9.98145076123687,71.42159125019347,55.38817525169059,Thomas Mccaffrey,mccafth42,Uc irvine,2022-11
26,04/14/2024,1:24:46 PM,4,1,Brandon Luu,luu--br42,Left,Uc irvine,Emiliano Gonzalez,gonzaem47,Right,Uc san diego,Stretch,1,Bottom,1,0,0,Changeup,,StrikeSwinging,,,,,,,77.18754943624127,0.5027494542028739,2.2660466452478927,1753.2929183181973,118.90608611779383,10:00,5.767705047862174,-0.701086600860489,5.254077134932302,-36.034444771609756,11.957111656412096,-18.145481353944433,3.4755669261910804,-0.2835796417792275,70.84100787320813,-5.4674605869936155,-4.218749933095616,0.49860191235724677,,,,,,,,,,,,10.21482740434189,6.164044763485306,0.5066964057814922,49.999999999999936,5.787571353948888,-3.8713595943167176,-112.15244417807722,-0.14026028022473383,12.983181028324811,20.67841399244363,-24.33946698727587,UC San Diego,UC Irvine,,,,ab2ca6a3-59c2-4bdd-a639-16fadb11d3ff,6cd311f1-8ca5-4487-ad8b-1a014e69b087,77.33027920943958,5.764413493670769,-0.7062141781811185,0.5420355653967741,2.328765561151728,70.95709652407176,3.4787240644097266,-0.2791537642111417,-5.419959944427041,-4.152335500601527,0.49845009005170504,-18.728333106752437,10.151064576302534,-19.248427338177404,82.74982883295708,1655.2804575867667,-577.998844424524,94.40980684360223,-0.45635375769386527,-0.32966473450366474,0.8264758984164736,,,,,,,,,,,,,,,,,0.99668581740824,1,,,high,high,15.525154050338639,-50.30773829914438,55.245924801067694,Thomas Mccaffrey,mccafth42,Uc irvine,2022-11
27,04/14/2024,1:25:03 PM,4,2,Brandon Luu,luu--br42,Left,Uc irvine,Emiliano Gonzalez,gonzaem47,Right,Uc san diego,Stretch,1,Bottom,1,0,1,Fastball,,Foul,,,,,,,87.17010739313623,-1.6426606456166288,0.8846190906411,1782.3535509593953,144.88484044629067,10:45,5.851237166957402,-0.48875727348609643,5.29463009294466,-19.10772851020654,18.40819284427984,-11.599420674168444,2.8831058673914596,-0.3314176008824239,79.9455534434267,-4.627363344550776,-3.9074680437823957,0.4408383120413123,,,,,,,,,,,,6.374348181743759,10.183335859134177,0.4167059996705531,50.00000000000004,5.6882299507628815,-1.5495766972351943,-126.71140992638244,-4.30457921790177,10.351784375382582,26.16447608004972,-15.636563080670612,UC San Diego,UC Irvine,,,,ab2ca6a3-59c2-4bdd-a639-16fadb11d3ff,994e55d0-ac32-46eb-9366-f3090e1b6007,87.34109794439938,5.852373487557045,-0.4930533701702943,-1.6571114235993838,0.9363520471670163,80.0945875240104,2.8826733692768682,-0.3278375048959193,-4.633383482799934,-3.8536205128336682,0.44069278345360147,-12.079687923196019,17.44018977238694,5.748909520944273,77.1371041945026,1773.3890697507159,178.536797065076,99.49704248049697,-0.8138833713331616,0.10016912579940955,0.5723285805408892,,,,,,,,,,,,,,,,,0.9968033530037952,1,,,high,high,20.576606224947632,68.23734763997857,55.20537184305534,Thomas Mccaffrey,mccafth42,Uc irvine,2022-11
